Key,Mesor,Amplitude,Acrophase_hours,R_squared,R_squared_pct,N
A_B2,127.15863764061116,26.63550228992969,13.044029300862714,0.14850723106057517,14.850723106057517,28347
B_B2,145.07355716151986,7.397041005672117,10.848061622121298,0.003530800102870768,0.3530800102870768,32356
D_B1,119.52733274116561,9.26994437974177,2.171806677640965,0.008973716966268475,0.8973716966268475,15122
D_B2,95.71596792389836,4.083804055603452,17.63004323688871,0.0022403423923854637,0.22403423923854637,15122
F_B1,189.82580079757372,5.731722988130118,9.36871719580255,0.002820902150672322,0.2820902150672322,9601
G_A2,79.22667844188568,50.35647722542927,18.462860001072062,0.15043111412057708,15.043111412057709,3922
